time,branch-misses,branch-instructions,LLC-load-misses,L1-dcache-load-misses,instructions,label,program,branch-misses_mean,branch-misses_std,branch-misses_max,branch-instructions_mean,branch-instructions_std,branch-instructions_max,LLC-load-misses_mean,LLC-load-misses_std,LLC-load-misses_max,L1-dcache-load-misses_mean,L1-dcache-load-misses_std,L1-dcache-load-misses_max,instructions_mean,instructions_std,instructions_max,miss_rate,branch_miss_rate,cache_miss_ratio
0.010174926,11536,452369,1375,55805,2240639,0,ffmpeg,11725.1,436.1973177357462,12753.0,457977.1,11851.972113912285,482303.0,1358.8,211.13965888857183,1732.0,55774.2,1407.8399372401898,58856.0,2265235.2,59374.33997537061,2384595.0,0.0006136639531562,0.0255012489776068,40.55595930232558
0.010174977,15389,505043,1580,62667,2460714,0,ffmpeg,12073.5,1242.3269608994417,15389.0,461849.1,19031.68189829374,505043.0,1378.0,222.51342031942497,1732.0,56451.1,2598.1093318025632,62667.0,2280539.7,85502.9998772613,2460714.0,0.0006420897991031,0.0304706124614885,39.63757115749526
0.010175008,11771,462055,1392,56219,2288826,0,ffmpeg,12145.9,1196.09424099157,15389.0,464132.4,17306.923452128645,505043.0,1408.5,197.71542400358055,1732.0,56751.4,2343.7326923804453,62667.0,2291947.7,77007.79041405769,2460714.0,0.0006081717840623,0.0254752670671953,40.35821966977746
0.010175319,13107,505649,1723,61183,2491358,0,ffmpeg,12298.1,1213.4994803825662,15389.0,469599.2,20943.24639379412,505649.0,1430.1,220.19307184585887,1732.0,57340.5,2655.7398738915163,62667.0,2317746.8,96060.53171805548,2491358.0,0.0006915904131038,0.0259210916641946,35.48897911832947
0.010175981,11948,467944,1435,58192,2316605,0,ffmpeg,12343.9,1187.986012824451,15389.0,471327.2,19893.924738753016,505649.0,1427.3,219.90606580493517,1732.0,57679.4,2508.0803283254063,62667.0,2327405.9,89793.12839886796,2491358.0,0.0006194406817559,0.0255329151930248,40.52367688022285
0.010176229,14028,513910,2610,67822,2529838,0,ffmpeg,12566.1,1280.4046625968972,15389.0,476575.2,23574.561199169493,513910.0,1586.5,396.2370923239765,2610.0,58890.1,3957.6890689727234,67822.0,2351676.1,108541.80830593506,2529838.0,0.0010316862061182,0.0272965552401096,25.97548831865186
0.010176918,12852,505722,3147,61424,2479689,0,ffmpeg,12695.9,1231.252158486495,15389.0,480576.9,24884.350492495985,513910.0,1751.6,629.5875545854719,3147.0,59452.8,3868.057129303425,67822.0,2368990.3,114204.86905172832,2529838.0,0.0012691102516846,0.0254131214123146,19.512071156289707
0.010177242,11704,472907,1404,57879,2332366,0,ffmpeg,12680.7,1243.6487580234254,15389.0,482729.7,22932.370663177924,513910.0,1766.3,618.3724246403467,3147.0,59659.5,3703.616348321603,67822.0,2379691.6,103788.9183864176,2529838.0,0.0006019635846331,0.0247489998054589,41.1950177935943
0.010177465,11482,449409,1399,54956,2221141,0,ffmpeg,12553.6,1299.148028517102,15389.0,479440.3,25243.102622521736,513910.0,1733.0,629.294490326732,3147.0,59269.5,3991.75910122614,67822.0,2363346.2,115177.05434851236,2529838.0,0.0006298561730857,0.0255490532030884,39.254285714285714
0.010177833,12077,459500,1344,56399,2274547,0,ffmpeg,12589.4,1278.3602517808536,15389.0,479450.8,25233.858382033,513910.0,1740.9,623.2332272557211,3147.0,59254.6,4003.307721261334,67822.0,2363572.3,114980.48690495345,2529838.0,0.0005908866289038,0.0262828590144526,41.93234200743495
0.010178178,11508,453422,1536,55510,2234168,0,ffmpeg,12586.6,1280.951920339751,15389.0,479556.1,25110.184159908047,513910.0,1757.0,614.7525247338903,3147.0,59225.1,4032.5321642306894,67822.0,2362925.2,115764.75214157446,2529838.0,0.0006875039444196,0.0253802740487359,36.11581001951854
0.01017882,11064,439271,1122,52856,2174357,0,ffmpeg,12154.1,904.423874322383,14028.0,472978.9,26279.277321579862,513910.0,1711.2,645.6870242875872,3147.0,58244.0,4287.514535122699,67822.0,2334289.5,124011.01386861692,2529838.0,0.0005160143821762,0.0251871277932579,47.066785396260016
0.010179735,21001,575846,5758,82485,2843918,0,ffmpeg,13077.1,2924.2933980327043,21001.0,484358.0,41342.57054309952,575846.0,2147.8,1418.947638216444,5758.0,60870.6,8692.143377147453,82485.0,2389798.7,201453.0961070652,2843918.0,0.0020246708854928,0.0364697567235741,14.322799097065465
0.010180189,12077,453870,1560,57037,2244050,0,ffmpeg,12974.1,2941.21371205832,21001.0,479180.1,41621.27958802441,575846.0,2131.5,1425.2917245252022,5758.0,60456.0,8774.079071649345,82485.0,2365067.9,202775.8523945156,2843918.0,0.0006951713664261,0.0266088822594966,36.53875720691864
0.010180655,11947,451095,1294,54693,2222414,0,ffmpeg,12974.0,2941.2524920893998,21001.0,477495.2,42459.27754867727,575846.0,2117.4,1433.620684374598,5758.0,60106.1,8942.5471445966,82485.0,2355648.8,207411.7496108221,2843918.0,0.0005822494898567,0.0264843846986007,42.23397683397683
0.010181,12256,469973,1782,58131,2312031,0,ffmpeg,12796.8,2924.02511009128,21001.0,473101.5,40500.49668625547,575846.0,2034.6,1425.899108165333,5758.0,59137.0,8529.013906790264,82485.0,2333868.1,198324.4678816624,2843918.0,0.0007707505778466,0.0260780383595688,32.60291643297813
0.010181295,12585,483951,1781,59354,2381387,0,ffmpeg,12770.1,2924.6840076227586,21001.0,470924.4,39113.55132090913,575846.0,1898.0,1371.8996561945382,5758.0,58930.0,8492.381775581085,82485.0,2324037.9,192648.59595327117,2843918.0,0.0007478831672957,0.0260046450887691,33.30751964085297
0.010181782,11975,466164,1694,57564,2294773,0,ffmpeg,12797.2,2914.947295120996,21001.0,470250.1,39133.69246413935,575846.0,1927.0,1363.3352893221595,5758.0,58898.5,8497.296083003212,82485.0,2320278.6,192834.7270080436,2843918.0,0.0007381990557675,0.0256883292396469,33.96106194690265
0.010182573,10553,424612,1216,53948,2110949,0,ffmpeg,12704.3,2975.6911074011937,21001.0,467770.4,41325.27955729942,575846.0,1908.7,1372.408106618121,5758.0,58797.7,8555.043373485709,82485.0,2309259.4,202057.05395544984,2843918.0,0.0005760439612496,0.0248532192843836,44.32867707477404
0.010183457,17031,660247,12043,47290,4251247,1,spectre_v2,13199.7,3258.582754306932,21001.0,487845.1,73271.87940578297,660247.0,2978.6,3462.334254356288,12043.0,57886.8,9292.021150786635,82485.0,2506929.4,645223.4820689309,4251247.0,0.0028328152109686,0.025794852843174,3.926436399867154
0.010183458,15102,725216,17930,46721,4773266,1,spectre_v1,13559.1,3249.452379504361,21001.0,515024.5,103328.87695471317,725216.0,4618.0,5797.286434186258,17930.0,57007.9,9935.21331706346,82485.0,2760839.2,952423.8677143472,4773266.0,0.0037563371166959,0.020824111955456,2.605599241537003
0.010183889,23251,1085930,27076,62217,7666111,1,spectre_v2,14777.8,4319.022157850073,23251.0,579690.4,203979.68914532205,1085930.0,7213.4,8989.225071037981,27076.0,57944.0,9941.55023681471,82485.0,3310014.6,1790896.574823609,7666111.0,0.003531907699757,0.0214111209644075,2.297780404032943
0.010184323,11682,1590230,29022,80657,11967319,1,spectre_v4,13845.9,3801.417205025851,23251.0,681128.8,378996.8390465662,1590230.0,9539.8,11287.313338434438,29022.0,57761.2,9444.54763107027,80657.0,4222354.7,3253610.3660819307,11967319.0,0.0024251043675609,0.0073461025473657,2.779071770664645
0.010185101,11314,447235,1064,54176,2212512,0,ffmpeg,13769.6,3848.23550330392,23251.0,680465.3,379444.4449519586,1590230.0,9490.2,11327.294261600557,29022.0,57475.1,9512.015681348605,80657.0,4219200.9,3255755.62925173,11967319.0,0.0004809011291685,0.0252976057383573,50.86948356807512
0.010185213,18719,1082536,37061,65783,7577937,1,spectre_v1,14446.8,4080.699008748366,23251.0,743609.4,389441.3550020364,1590230.0,13066.9,13823.538085855993,37061.0,58584.1,9793.922678545754,80657.0,4754753.2,3330420.228101314,11967319.0,0.004890644394293,0.0172917877171865,1.7749446872807728
0.010185222,17706,678780,12714,48481,4366915,1,spectre_v2,14991.8,4119.350941322879,23251.0,764490.1,378586.12057773577,1590230.0,14160.1,13252.406720206627,37061.0,57619.1,10305.572240837024,80657.0,4960241.6,3224671.5932595967,11967319.0,0.0029114368126155,0.0260849964863483,3.812898151789225
0.010185817,11372,448676,1444,54517,2221777,0,ffmpeg,14870.5,4214.849391008983,23251.0,760962.6,381642.5003723888,1590230.0,14126.4,13287.764967150126,37061.0,57135.4,10328.584190380468,80657.0,4944280.6,3239216.49891658,11967319.0,0.0006499299209912,0.0253456272552415,37.7280276816609
0.010185934,22077,989062,24064,57944,6894013,1,spectre_v2,15880.7,4633.564503825432,23251.0,813252.4,372475.1852573386,1590230.0,16363.4,12837.583341285244,37061.0,57173.4,10331.03500461915,80657.0,5404204.6,3146408.4779858747,11967319.0,0.0034905644229907,0.0223211261567766,2.4078121753584045
0.010186128,20057,1047255,35409,65125,7261390,1,spectre_v1,16831.1,4387.529966975842,23251.0,875516.7,351755.4861677669,1590230.0,19782.7,12908.25292464734,37061.0,58291.1,10545.69297496479,80657.0,5919248.7,2963666.60493132,11967319.0,0.0048763384315759,0.01915195520484,1.839169726066083
0.010186403,18815,1100341,37974,67490,7713551,1,spectre_v1,17009.5,4432.599018133208,23251.0,919526.1,349352.40846312867,1590230.0,22375.8,13757.364515051562,37974.0,60311.1,10130.790925029798,80657.0,6265479.1,2949358.006987039,11967319.0,0.0049230237898182,0.0170992291487555,1.7772218564845292
0.010186472,19462,1132013,40093,69743,7969277,1,spectre_v1,17445.5,4438.551396570724,23251.0,960205.8,347893.63564163586,1590230.0,24592.1,14713.5609667484,40093.0,62613.3,9279.39769417531,80657.0,6585080.2,2942848.0648935186,11967319.0,0.0050309450868698,0.0171923668788548,1.73948720506809
0.010186872,22386,1010819,24551,58227,7066247,1,spectre_v2,17359.0,4319.677637149423,22386.0,952694.7,345681.4189709777,1590230.0,24339.6,14687.841738435678,40093.0,62214.3,9383.52905716533,80657.0,6525093.8,2924420.22391622,11967319.0,0.0034744039552531,0.0221463762094141,2.371578690127077
0.010187572,15258,738914,18841,47016,4890495,1,spectre_v1,17716.6,3927.7308744645625,22386.0,867563.1,267132.4737023225,1132013.0,23321.5,14680.064753490244,40093.0,58850.2,7959.194610288399,69743.0,5817411.4,2236466.884550037,7969277.0,0.0038525744627947,0.0206491951036316,2.4952765099246363
0.01018788,1938,19701,106,3350,98606,1,crosstalk,16779.0,6128.4729111110655,22386.0,824809.7,359961.9923467381,1132013.0,23225.7,14843.667067511013,40093.0,53767.6,19351.24123610104,69743.0,5606020.8,2672465.21217283,7969277.0,0.0010749743932986,0.0983656481575474,31.30841121495327
0.010188014,12010,469859,1250,57099,2319026,0,ffmpeg,16108.1,6258.348334646905,22386.0,763542.0,363346.1108600324,1132013.0,19644.6,15442.665142750167,40093.0,52899.2,18942.66800286238,69743.0,5080129.7,2757392.0774141764,7969277.0,0.0005390191662279,0.0255608053462733,45.642685851318944
0.010188573,15576,771458,21617,48315,5205261,1,spectre_v1,15895.1,6234.121794161897,22386.0,772809.8,362123.7835844409,1132013.0,20534.9,15254.19419518594,40093.0,52882.6,18947.042227101178,69743.0,5163964.3,2746019.3381541744,7969277.0,0.0041529129561585,0.020190314715364,2.2349431029697477
0.010188679,15265,730766,18334,46764,4814279,1,spectre_v1,16284.4,6038.777639371869,22386.0,801018.8,344633.49223705893,1132013.0,22223.9,13768.193026360106,40093.0,52107.3,19031.169708022557,69743.0,5423214.5,2552978.802375431,7969277.0,0.0038082537783427,0.020889011134876,2.5505317698391057
0.010188835,15502,719816,17967,46779,4736404,1,spectre_v1,15626.9,5685.619197198794,22386.0,774094.2,338777.95162311755,1132013.0,21614.2,13812.579377750795,40093.0,50990.8,18978.1358866811,69743.0,5207453.6,2505599.0559816347,7969277.0,0.0037933833783217,0.021536029296335,2.6034617097061443
0.010189324,23493,1082761,27420,61635,7649949,1,spectre_v2,15970.5,6073.672918607169,23493.0,777644.8,342128.4371752155,1132013.0,20815.3,13140.753132906804,40093.0,50641.8,18719.663308938,69743.0,5246309.5,2543712.747980632,7969277.0,0.0035843371525304,0.0216972889702446,2.2477298420918275
0.010189401,11366,435931,1468,53077,2148936,0,ffmpeg,15225.6,6142.447977439895,23493.0,711203.8,336973.165189686,1132013.0,17164.7,12913.140439533332,40093.0,49200.5,17811.12963071747,69743.0,4689848.0,2552650.449750657,7969277.0,0.000683128449089,0.0260728737509519,36.13138189244384
0.010189427,28166,1312989,35133,71529,9470209,1,spectre_v2,16096.0,7314.353544762359,28166.0,729301.4,365718.1731270373,1312989.0,16668.7,11997.38614171159,35133.0,49379.1,18047.393394122653,71529.0,4839941.2,2799129.54535131,9470209.0,0.0037098438155014,0.0214518008514916,2.03589115956054
0.010189577,3735,30276,718,4905,136326,1,crosstalk,14230.9,7887.6989385019215,28166.0,631247.1,410553.2761001236,1312989.0,14285.4,12609.20499917069,35133.0,44046.9,22476.437892206628,71529.0,4146949.1,3034639.1664113686,9470209.0,0.0052667483330521,0.1233609670707137,6.821974965229486
0.010190145,2166,21097,129,3873,106239,1,crosstalk,12921.7,8738.859460923815,28166.0,559465.4,450450.4894823994,1312989.0,12414.2,13231.127992561918,35133.0,39732.6,25745.996850427488,71529.0,3668523.5,3272221.1432389906,9470209.0,0.0012142319277108,0.1026637595980661,29.79230769230769
0.010190295,12781,460019,1518,57276,2271339,0,ffmpeg,14006.0,7852.317761159574,28166.0,603497.2,411677.7024334016,1312989.0,12555.4,13091.985438088112,35133.0,45125.2,22752.248088192657,71529.0,3885796.8,3075035.999674506,9470209.0,0.000668327947379,0.0277835746271901,37.7063857801185
0.010190771,16201,567090,3332,111045,2865925,0,stress_m,14425.1,7845.788742305567,28166.0,613220.3,409312.1201213485,1312989.0,12763.6,12907.475484298926,35133.0,50519.8,30858.123712673565,111045.0,3940486.7,3048826.285833983,9470209.0,0.001162625971501,0.0285686071547599,33.31683168316832
0.010191497,11297,448393,1385,54451,2214405,0,ffmpeg,13997.2,7892.591910561863,28166.0,580913.8,408182.8940296248,1312989.0,10740.4,12951.116530159778,35133.0,51133.4,30870.41433764337,111045.0,3641401.1,3057654.466609459,9470209.0,0.0006254498949153,0.0251943603170426,39.28643578643579
0.010191762,11893,476832,1479,57404,2349487,0,ffmpeg,13660.0,7904.431710544823,28166.0,555520.4,405715.9058608484,1312989.0,9054.9,12949.836725268438,35133.0,52197.4,30886.44100284496,111045.0,3394921.9,3051941.7689168714,9470209.0,0.0006294988525159,0.0249416462367327,38.78648648648649
0.010191785,11210,1071748,1367,44098,7357273,1,spectre_v4,13230.8,7909.823537854678,28166.0,590713.6,435706.4307250416,1312989.0,7394.9,12742.783233832575,35133.0,51929.3,30950.26940485871,111045.0,3657008.8,3283678.385105299,9470209.0,0.0001858025132678,0.0104595385673324,32.235380116959064
0.010192309,11865,1600309,35161,85745,12198308,1,spectre_v4,12068.0,7040.512907452119,28166.0,642468.4,522701.0488904298,1600309.0,8169.0,14241.434431498352,35161.0,54340.3,32681.024616910512,111045.0,4111844.7,4109397.864179755,12198308.0,0.0028824487066199,0.0074141885009779,2.438570047210056
0.010192316,28623,802928,18391,48414,5077424,1,spectre_v1,13793.7,8755.406038556972,28623.0,679168.1,519462.1560842093,1600309.0,9861.3,14361.651027417893,35161.0,53874.0,32734.27540735313,111045.0,4404693.5,4057997.397164772,12198308.0,0.0036221116018454,0.0356482329072682,2.632340147890387
0.010192523,17157,666713,12636,46143,4292418,1,spectre_v2,12692.8,7322.288543284197,28623.0,614540.5,469660.316239833,1600309.0,7611.6,11424.835619532276,35161.0,51335.4,32192.855512433875,111045.0,3886914.4,3649631.5251110015,12198308.0,0.002943794629555,0.0257336729092234,3.651420432064573
0.010192586,18930,672631,12827,48417,4295747,1,spectre_v2,14212.3,6815.9524165331695,28623.0,678776.0,422423.5393643577,1600309.0,8822.5,11253.432604716168,35161.0,55686.6,27870.38474876951,111045.0,4302856.5,3403404.257583551,12198308.0,0.0029859758998898,0.028143174871252,3.7743217960710944
0.010193168,15261,719765,17737,46522,4719217,1,spectre_v1,15521.8,5343.255266637031,28623.0,748642.8,353757.5367300163,1600309.0,10583.3,11118.77746127394,35161.0,59951.5,21623.732185057943,111045.0,4764154.3,3067431.895225968,12198308.0,0.0037584616773372,0.0212027242187044,2.622730860299921
0.010193584,11487,1544249,17032,67870,11350402,1,spectre_v4,15392.4,5431.938209434183,28623.0,857065.8,416123.5942737311,1600309.0,12134.7,10790.852906770417,35161.0,61010.9,21737.303320687115,111045.0,5672060.6,3552836.70758218,12198308.0,0.0015005634601696,0.0074385624089363,3.9846180942875593
0.01019371,15491,729215,18244,46634,4791642,1,spectre_v1,15321.4,5424.830283059547,28623.0,873278.3,406620.3556026868,1600309.0,13625.9,10464.659058522217,35161.0,54569.8,13085.189250955944,85745.0,5864632.3,3434041.0168054546,12198308.0,0.0038074622838137,0.0212433627347726,2.5559879419018907
0.010193835,10967,442495,1288,53837,2188600,0,ffmpeg,15288.4,5452.96215525714,28623.0,872688.5,407308.8204676178,1600309.0,13616.2,10477.303541995483,35161.0,54508.4,13087.24902083448,85745.0,5862051.8,3437097.077559228,12198308.0,0.0005885037976314,0.0247844048307781,41.76648564778898
0.01019439,11736,446912,1288,54113,2212253,0,ffmpeg,15272.7,5464.039064648049,28623.0,869696.5,410636.0940725578,1600309.0,13597.1,10502.03286617511,35161.0,54179.3,13047.66286479433,85745.0,5848328.4,3452917.661184885,12198308.0,0.0005822116266938,0.0262601445919004,41.980605120248256
0.010194613,55739,1067283,13055,91638,5024387,0,stress_c,19725.6,13709.016604653543,55739.0,869250.0,410394.341322262,1600309.0,14765.9,9601.457302004846,35161.0,58933.3,17021.848679140443,91638.0,5615039.8,3418275.9346744064,12198308.0,0.002598326403136,0.0522250872307651,7.018841911764706
0.010194618,12493,988586,3352,706400,4862926,0,stream,19788.4,13670.390786903885,55739.0,808077.7,326289.74088242825,1544249.0,11585.0,7014.489781080936,18391.0,120998.8,206177.0241110509,706400.0,4881501.6,2516765.237729541,11350402.0,0.000689296795942,0.0126372286910509,210.67700566656725
0.010195055,11876,456752,1241,57388,2262833,0,ffmpeg,18113.7,13492.491632591644,55739.0,773460.1,344738.9351731571,1544249.0,9870.0,7257.884999548193,18244.0,121896.2,205845.25332815747,706400.0,4600042.5,2646461.216977003,11350402.0,0.0005484273260875,0.0260009239129244,46.2061191626409
0.010195747,11585,454049,1220,56058,2244517,0,ffmpeg,17556.5,13650.51852698481,55739.0,752193.7,358346.5595348385,1544249.0,8728.4,7661.094282150561,18244.0,122887.7,205463.35315468465,706400.0,4395252.4,2750116.976385641,11350402.0,0.0005435465431776,0.0255148111441471,45.91154791154791
0.010196111,11878,495959,1545,61130,2459304,0,ffmpeg,16851.3,13753.446816869013,55739.0,734526.5,366956.7048740976,1544249.0,7600.2,7819.531469340093,18244.0,124159.0,204990.1547012549,706400.0,4211608.1,2817978.650022605,11350402.0,0.0006282262671771,0.0239495120574239,39.54075032341527
0.010196859,15198,716065,17353,46001,4690930,1,spectre_v1,16845.0,13754.270625680028,55739.0,734156.5,366975.10744652536,1544249.0,7561.8,7764.973346165891,18244.0,124106.9,205012.14429364368,706400.0,4208779.4,2817426.6375319734,11350402.0,0.0036992656681584,0.0212243005533009,2.6507433444738964
0.010198657,10826,1064573,2120,319427,13357484,0,prog,16778.9,13784.43626743985,55739.0,686188.9,267073.2034037152,1067283.0,6070.6,7151.884168214388,18244.0,149262.6,212636.64205201215,706400.0,4409487.6,3394999.924768948,13357484.0,0.0001587125121233,0.0101693259463409,150.6020744931636
0.010204627,12864,482355,2109,60148,2386316,0,ffmpeg,16516.2,13836.641337807056,55739.0,661502.9,273974.0237757547,1067283.0,4457.1,5790.929774704199,17353.0,150614.0,211953.76683082985,706400.0,4168955.0,3449683.438352796,13357484.0,0.0008837887003277,0.0266690991715662,28.50616113744076
0.01020704,12812,1861730,4643,1233884,9191964,0,stream,16700.7,13766.549095946706,55739.0,803426.4,455425.7744285255,1861730.0,4792.6,5683.109188150842,17353.0,268618.7,398493.9155278005,1233884.0,4869291.4,3704455.9531584014,13357484.0,0.0005051150651683,0.0068817675593305,265.69422911283374
0.010207072,12676,1921696,4493,1246160,9491523,0,stream,16794.7,13732.048767188544,55739.0,950904.8,555041.4719575865,1921696.0,5113.1,5552.375936880042,17353.0,387823.4,494037.0318178363,1246160.0,5597218.4,3837147.95579116,13357484.0,0.0004733697138625,0.0065962532074515,277.2941700044504
0.010212406,11223,438932,1334,53713,2162126,0,ffmpeg,12343.1,1217.4829636042546,15198.0,888069.7,575589.464512502,1921696.0,3941.0,4886.825190698408,17353.0,384030.9,496701.7254873392,1246160.0,5310992.3,3988397.200939943,13357484.0,0.0006169850337191,0.0255688225765663,40.23445692883895
0.010220992,11780,463754,1108,56618,2297669,0,ffmpeg,12271.8,1228.5564067003097,15198.0,835586.5,589173.1031047289,1921696.0,3716.6,4967.728727608946,17353.0,319052.7,492326.5788995146,1246160.0,5054466.6,4101315.637772192,13357484.0,0.0004822276480086,0.0254013433817425,51.05320108205591
0.01022279,11318,460535,1432,55938,2278987,0,ffmpeg,12216.0,1260.7800936104504,15198.0,835964.8,588903.9845294156,1921696.0,3735.7,4957.509590958401,17353.0,318907.7,492412.4132493119,1246160.0,5056082.0,4100096.914896688,13357484.0,0.0006283490742382,0.024575711779318,39.03558967201675
0.010228272,13198,474966,1551,59129,2334303,0,ffmpeg,12377.3,1274.1918615341772,15198.0,838056.5,587432.0603907693,1921696.0,3768.8,4939.920417712559,17353.0,319214.8,492231.19314872986,1246160.0,5065060.6,4093348.662117667,13357484.0,0.0006644378795563,0.0277871936366105,38.0985824742268
0.010228344,11691,458056,1225,55659,2270316,0,ffmpeg,12358.6,1283.6707089003864,15198.0,834266.2,590001.3038523821,1921696.0,3736.8,4956.933590660895,17353.0,318667.7,492552.85448096273,1246160.0,5046161.8,4107129.136585631,13357484.0,0.0005395722271383,0.0255230244270909,45.39885807504079
0.010228693,11481,462739,1302,56080,2287737,0,ffmpeg,11986.9,827.088259431133,13198.0,808933.6,600976.7399231945,1921696.0,2131.7,1329.3525617131963,4643.0,319675.6,491942.84247872175,1246160.0,4805842.5,4199494.305367341,13357484.0,0.0005691211143933,0.0248109089337424,43.03914044512664
0.010232964,10938,430069,1282,52542,2127113,0,ffmpeg,11998.1,810.2073054334367,13198.0,745483.2,604472.65603606,1921696.0,2047.9,1356.3117021295063,4643.0,292987.1,499144.5326777606,1246160.0,3682805.4,2984304.64443559,9491523.0,0.0006026945429346,0.0254330690352733,40.95245518316446
0.010235162,11067,433063,1298,52586,2134395,0,ffmpeg,11818.4,795.9736455714956,13198.0,740554.0,607052.2299205855,1921696.0,1966.8,1376.3509565353097,4643.0,292230.9,499542.0463369869,1246160.0,3657613.3,2997499.170247132,9491523.0,0.0006081345729658,0.0255551142556296,40.481909160893
0.01023694,22836,844580,3827,93509,4244799,0,ffmpeg,12820.8,3590.9512450664624,22836.0,638839.0,467491.8967941821,1921696.0,1885.2,1214.7605891240446,4493.0,178193.4,375442.64590308745,1246160.0,3162896.8,2312605.954393387,9491523.0,0.000901573690162,0.0270382592078202,24.427638453500524
0.020339935,22665,868296,6395,117186,4276079,0,ffmpeg,13819.7,4748.843977456214,22836.0,533499.0,170913.01833063763,868296.0,2075.4,1714.5360370147744,6395.0,65296.0,21923.194556349437,117186.0,2641352.4,856406.9724415531,4276079.0,0.0014955286149931,0.0261028196573292,18.32176360225141
0.020477822,20276,1233953,41381,45743,9734866,1,spectre_v2,14725.0,5052.050738726462,22836.0,613001.1,275154.1765986035,1233953.0,6080.1,12518.701569607329,41381.0,64499.0,22527.612602216628,117186.0,3398626.4,2379414.826805264,9734866.0,0.0042508028101462,0.0164317308424787,1.105383983374414
0.020551969,16853,600576,2692,78305,2965296,0,ffmpeg,15232.3,4977.625226953103,22836.0,626683.3,270266.54505426047,1233953.0,6238.5,12458.676309660226,41381.0,66667.7,22727.62109098859,117186.0,3465389.1,2354325.3272793936,9734866.0,0.0009078348644334,0.0280613476706567,29.07723728184181
0.02056825,19220,690666,3474,94041,3400197,0,ffmpeg,16022.5,4914.0006613756095,22836.0,649696.4,264278.58806157974,1233953.0,6442.7,12387.67568593883,41381.0,70478.0,23893.025653710803,117186.0,3577510.1,2317964.111519489,9734866.0,0.0010217052065791,0.0278281718976004,27.062158273381296
0.020574295,17725,673768,3396,89064,3319947,0,ffmpeg,16475.2,4832.735084814802,22836.0,669576.6,257052.75176127636,1233953.0,6627.2,12320.28061368734,41381.0,73471.5,24186.587758277987,117186.0,3676074.5,2279869.4906153586,9734866.0,0.0010229075877092,0.0263072358627363,26.2184280247277
0.020581461,17643,671089,3314,88435,3306229,0,ffmpeg,17070.4,4535.422464703069,22836.0,690879.9,246172.4941564573,1233953.0,6836.1,12235.926005460771,41381.0,76749.1,23720.86237166661,117186.0,3779665.8,2231928.941703907,9734866.0,0.0010023501087341,0.026290065415965,26.677224736048267
0.020588732,18261,678541,3187,89816,3344282,0,ffmpeg,17748.4,4092.130773407247,22836.0,712460.1,233060.5547904042,1233953.0,7024.6,12155.45287972074,41381.0,80122.7,22837.18754843108,117186.0,3885320.3,2177808.275988352,9734866.0,0.0009529695901931,0.0269121145043342,28.17314930991217
0.02059973,18171,669037,4202,88571,3298782,0,ffmpeg,18471.7,3321.231734362006,22836.0,736356.9,212206.7287510247,1233953.0,7316.6,12036.667536231857,41381.0,83725.6,20749.040385842585,117186.0,4002487.2,2102936.925817682,9734866.0,0.0012738030964752,0.0271598922632197,21.073280989769213
0.020604316,18133,676849,3637,89718,3337942,0,ffmpeg,19178.3,2096.757340381659,22836.0,760735.5,185860.1925434213,1233953.0,7550.5,11928.961519949862,41381.0,87438.8,17647.976653303595,117186.0,4122841.9,2016820.7308293968,9734866.0,0.0010895932015615,0.026790278495974,24.661352391423858
0.02060938,345266,4844558,319,5722,18255794,0,mb_bitcount,51421.3,103259.79445290192,345266.0,1160733.3,1307308.091368931,4844558.0,7199.7,12100.967087615583,41381.0,78660.1,31043.32466605688,117186.0,5523941.4,4906942.430887311,18255794.0,1.7473903492014453e-05,0.0712688193084241,17.88125
0.020609757,17765,672908,3187,88528,3318615,0,ffmpeg,50931.3,103422.91122382465,345266.0,1141194.5,1313609.3751214414,4844558.0,6878.9,12167.012474081075,41381.0,75794.3,28292.50870636949,94041.0,5428195.0,4943203.936387525,18255794.0,0.0009603400935811,0.0264003007836126,27.76913425345044
0.020619654,17607,666544,3063,89387,3290449,0,ffmpeg,50664.4,103514.21603410594,345266.0,1084453.6,1321388.9987501954,4844558.0,3047.1,1036.286580911833,4202.0,80158.7,26447.842651150084,94041.0,4783753.3,4735056.942303863,18255794.0,0.0009308757160874,0.0264153207960452,29.173302872062663
0.020654996,4068,76224,794,5426,385132,1,crosstalk,49385.9,104055.75663017294,345266.0,1032018.4,1352755.0023196037,4844558.0,2857.3,1258.5323065646064,4202.0,72870.8,35505.55638769788,94041.0,4525736.9,4912141.827303951,18255794.0,0.0020616254644499,0.0533683174811413,6.825157232704402
0.020658199,15158,879504,28768,33081,6870402,1,spectre_v2,48979.7,104194.4347106782,345266.0,1050902.2,1348772.6136052404,4844558.0,5386.7,8308.366225946264,28768.0,66774.8,36680.66318557132,89816.0,4872757.4,4946251.308644474,18255794.0,0.0041872361781397,0.017234694515665,1.1498835552156836
0.020659271,10803,864827,42894,47953,6590475,1,spectre_v1,48287.5,104447.82576562648,345266.0,1070008.1,1344182.1755666942,4844558.0,9336.5,14407.120193771474,42894.0,62663.7,36205.708193444894,89816.0,5199810.2,4940291.448324882,18255794.0,0.0065084828470659,0.0124915012002386,1.1179158410071104
